114240.641975844,75038.2619211711,110320.403970377
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
39257.559625498,92084.0262171598,44540.2062846642
38011.1222423445,90715.4110181831,43281.5511199284
31947.6738115223,89711.2906111469,37724.0354914848
31785.8116010213,88607.1398838255,37467.9444293017
31901.6289087143,84615.0394148448,37172.9699593273
31212.0822054204,83460.9046984785,36436.9644547262
31212.0822054204,78419.3229451588,35932.8062793942
31040.144550018,78620.7628105561,35798.2063760718
29057.8054055162,77756.2767794092,33927.6525429055
24290.4681173507,76553.3138004186,29516.7526856575
24289.0509197433,74569.8598428102,29317.13181205
24289.0509197433,73500.3821719066,29210.1840449596
24334.8201505132,72876.2165112065,29188.9597865825
24334.8201505132,70816.8444064585,28983.0225761077
22505.8560747262,77018.5267654658,27957.1231438002
22071.5093925688,76261.0643486408,27490.464888176
22080.0403091628,73220.3033375072,27194.0666119973
22080.0403091628,73220.3033375072,27194.0666119973
22080.0403091628,73220.3033375072,27194.0666119973
21614.4552177899,72720.6842313005,26725.0781191409
21747.7616694011,71479.0919044252,26720.8946929035
21566.2283317484,70064.9470663567,26416.1002052092
20758.8870781362,66880.8752875115,25371.0858990737
18379.0645772442,58697.7341669201,22410.9315362118
18379.0645772442,58697.7341669201,22410.9315362118
18379.0645772442,58697.7341669201,22410.9315362118
18379.0645772442,58697.7341669201,22410.9315362118
18379.0645772442,58697.7341669201,22410.9315362118
18379.0645772442,58697.7341669201,22410.9315362118
18379.0645772442,58697.7341669201,22410.9315362118
18379.0645772442,58697.7341669201,22410.9315362118
18379.0645772442,58697.7341669201,22410.9315362118
18379.0645772442,58697.7341669201,22410.9315362118
18379.0645772442,58697.7341669201,22410.9315362118
18379.0645772442,58697.7341669201,22410.9315362118
18379.0645772442,58697.7341669201,22410.9315362118
18379.0645772442,58697.7341669201,22410.9315362118
18379.0645772442,58697.7341669201,22410.9315362118
18379.0645772442,58697.7341669201,22410.9315362118
18379.0645772442,58697.7341669201,22410.9315362118
18379.0645772442,58697.7341669201,22410.9315362118
18379.0645772442,58697.7341669201,22410.9315362118
18379.0645772442,58697.7341669201,22410.9315362118
18379.0645772442,58697.7341669201,22410.9315362118
18379.0645772442,58697.7341669201,22410.9315362118
18379.0645772442,58697.7341669201,22410.9315362118
18379.0645772442,58697.7341669201,22410.9315362118
18379.0645772442,58697.7341669201,22410.9315362118
18379.0645772442,58697.7341669201,22410.9315362118
18379.0645772442,58697.7341669201,22410.9315362118
18379.0645772442,58697.7341669201,22410.9315362118
18379.0645772442,58697.7341669201,22410.9315362118
18379.0645772442,58697.7341669201,22410.9315362118
18379.0645772442,58697.7341669201,22410.9315362118
18379.0645772442,58697.7341669201,22410.9315362118
18379.0645772442,58697.7341669201,22410.9315362118
18379.0645772442,58697.7341669201,22410.9315362118
18379.0645772442,58697.7341669201,22410.9315362118
18379.0645772442,58697.7341669201,22410.9315362118
18379.0645772442,58697.7341669201,22410.9315362118
18379.0645772442,58697.7341669201,22410.9315362118
18379.0645772442,58697.7341669201,22410.9315362118
18379.0645772442,58697.7341669201,22410.9315362118
18379.0645772442,58697.7341669201,22410.9315362118
18379.0645772442,58697.7341669201,22410.9315362118
18379.0645772442,58697.7341669201,22410.9315362118
18379.0645772442,58697.7341669201,22410.9315362118
18379.0645772442,58697.7341669201,22410.9315362118
18379.0645772442,58697.7341669201,22410.9315362118
18379.0645772442,58697.7341669201,22410.9315362118
18379.0645772442,58697.7341669201,22410.9315362118
18379.0645772442,58697.7341669201,22410.9315362118
18379.0645772442,58697.7341669201,22410.9315362118
18379.0645772442,58697.7341669201,22410.9315362118
18379.0645772442,58697.7341669201,22410.9315362118
