110450.706554237,69933.7842043679,106399.01431925
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
22483.6283670254,75671.2479617225,27802.3903264951
22483.6283670254,75671.2479617225,27802.3903264951
22458.9693766125,75531.3613042824,27766.2085693795
22687.433679197,73377.7208372543,27756.4623950027
22488.3013895005,72803.837845184,27519.8550350689
22030.6418743655,73446.360290351,27172.2137159641
22055.1828347929,72729.8338197589,27122.6479332895
22055.1828347929,72729.8338197589,27122.6479332895
22055.1828347929,72729.8338197589,27122.6479332895
22055.1828347929,72729.8338197589,27122.6479332895
22226.9774315059,70673.9078603752,27071.6704743928
22226.9774315059,70673.9078603752,27071.6704743928
22226.9774315059,70673.9078603752,27071.6704743928
22226.9774315059,70673.9078603752,27071.6704743928
22226.9774315059,70673.9078603752,27071.6704743928
22226.9774315059,70673.9078603752,27071.6704743928
22226.9774315059,70673.9078603752,27071.6704743928
22226.9774315059,70673.9078603752,27071.6704743928
22226.9774315059,70673.9078603752,27071.6704743928
22226.9774315059,70673.9078603752,27071.6704743928
22226.9774315059,70673.9078603752,27071.6704743928
22226.9774315059,70673.9078603752,27071.6704743928
22226.9774315059,70673.9078603752,27071.6704743928
22226.9774315059,70673.9078603752,27071.6704743928
22226.9774315059,70673.9078603752,27071.6704743928
22226.9774315059,70673.9078603752,27071.6704743928
22226.9774315059,70673.9078603752,27071.6704743928
22226.9774315059,70673.9078603752,27071.6704743928
22226.9774315059,70673.9078603752,27071.6704743928
22226.9774315059,70673.9078603752,27071.6704743928
22226.9774315059,70673.9078603752,27071.6704743928
22226.9774315059,70673.9078603752,27071.6704743928
22226.9774315059,70673.9078603752,27071.6704743928
22226.9774315059,70673.9078603752,27071.6704743928
22226.9774315059,70673.9078603752,27071.6704743928
22226.9774315059,70673.9078603752,27071.6704743928
21522.6261127964,73414.8459853883,26711.8481000556
21522.6261127964,73414.8459853883,26711.8481000556
21522.6261127964,73414.8459853883,26711.8481000556
21522.6261127964,73414.8459853883,26711.8481000556
21522.6261127964,73414.8459853883,26711.8481000556
21522.6261127964,73414.8459853883,26711.8481000556
21522.6261127964,73414.8459853883,26711.8481000556
21522.6261127964,73414.8459853883,26711.8481000556
21522.6261127964,73414.8459853883,26711.8481000556
21522.6261127964,73414.8459853883,26711.8481000556
21522.6261127964,73414.8459853883,26711.8481000556
21522.6261127964,73414.8459853883,26711.8481000556
21522.6261127964,73414.8459853883,26711.8481000556
21522.6261127964,73414.8459853883,26711.8481000556
21522.6261127964,73414.8459853883,26711.8481000556
