101462.758815835,64401.8578911876,97756.6687233707
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
35020.1959943753,87535.7284774816,40271.7492426859
26246.6996523589,85865.9338216058,32208.6230692836
26246.6996523589,85865.9338216058,32208.6230692836
26246.6996523589,85865.9338216058,32208.6230692836
23172.7244766876,86154.9501913723,29470.9470481561
23172.7244766876,86154.9501913723,29470.9470481561
22813.1182666123,80029.3075038619,28534.7371903372
22975.7619212233,76396.8625933332,28317.8719884342
22749.0305146649,73746.5935926532,27848.7868224638
22749.0305146649,73746.5935926532,27848.7868224638
22611.5298826434,72416.173399786,27591.9942343576
22611.5298826434,72416.173399786,27591.9942343576
22611.5298826434,72416.173399786,27591.9942343576
22611.5298826434,72416.173399786,27591.9942343576
22611.5298826434,72416.173399786,27591.9942343576
22611.5298826434,72416.173399786,27591.9942343576
22611.5298826434,72416.173399786,27591.9942343576
20940.0459974725,74953.3341592879,26341.374813654
20720.129109174,75364.9835888386,26184.6145571405
20720.129109174,74346.1093569739,26082.727133954
20720.1291091703,73434.2426258599,25991.5404608392
20720.1291091703,72762.005394162,25924.3167376695
20720.1291091703,72762.005394162,25924.3167376695
20720.1291091703,72762.005394162,25924.3167376695
20720.1291091703,72762.005394162,25924.3167376695
20720.1291091703,72762.005394162,25924.3167376695
20720.1291091703,72762.005394162,25924.3167376695
20720.1291091703,72762.005394162,25924.3167376695
20720.1291091703,72762.005394162,25924.3167376695
20720.1291091703,72762.005394162,25924.3167376695
20720.1291091703,72762.005394162,25924.3167376695
20720.1291091703,72762.005394162,25924.3167376695
20720.1291091703,72762.005394162,25924.3167376695
20720.1291091703,72762.005394162,25924.3167376695
20720.1291091703,72762.005394162,25924.3167376695
20720.1291091703,72762.005394162,25924.3167376695
20720.1291091703,72762.005394162,25924.3167376695
20720.1291091703,72762.005394162,25924.3167376695
20720.1291091703,72762.005394162,25924.3167376695
20720.1291091703,72762.005394162,25924.3167376695
20720.1291091703,72762.005394162,25924.3167376695
20720.1291091703,72762.005394162,25924.3167376695
20720.1291091703,72762.005394162,25924.3167376695
20720.1291091703,72762.005394162,25924.3167376695
20720.1291091703,72762.005394162,25924.3167376695
20720.1291091703,72762.005394162,25924.3167376695
20720.1291091703,72762.005394162,25924.3167376695
20720.1291091703,72762.005394162,25924.3167376695
20720.1291091703,72762.005394162,25924.3167376695
20720.1291091703,72762.005394162,25924.3167376695
20720.1291091703,72762.005394162,25924.3167376695
20720.1291091703,72762.005394162,25924.3167376695
20720.1291091703,72762.005394162,25924.3167376695
20720.1291091703,72762.005394162,25924.3167376695
20720.1291091703,72762.005394162,25924.3167376695
20720.1291091703,72762.005394162,25924.3167376695
20720.1291091703,72762.005394162,25924.3167376695
20720.1291091703,72762.005394162,25924.3167376695
20720.1291091703,72762.005394162,25924.3167376695
20720.1291091703,72762.005394162,25924.3167376695
20720.1291091703,72762.005394162,25924.3167376695
20720.1291091703,72762.005394162,25924.3167376695
20720.1291091703,72762.005394162,25924.3167376695
20720.1291091703,72762.005394162,25924.3167376695
20720.1291091703,72762.005394162,25924.3167376695
20720.1291091703,72762.005394162,25924.3167376695
20720.1291091703,72762.005394162,25924.3167376695
20720.1291091703,72762.005394162,25924.3167376695
20720.1291091703,72762.005394162,25924.3167376695
20720.1291091703,72762.005394162,25924.3167376695
20720.1291091703,72762.005394162,25924.3167376695
20720.1291091703,72762.005394162,25924.3167376695
20720.1291091703,72762.005394162,25924.3167376695
20720.1291091703,72762.005394162,25924.3167376695
20720.1291091703,72762.005394162,25924.3167376695
