234900.2159636051,64222.0404938404
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
49602.62480965536,73026.22583848728
36874.88854563795,87516.41738882457
36874.88854563795,87516.41738882457
31543.220154907554,72033.07370284515
31543.220154907554,72033.07370284515
31543.220154907554,72033.07370284515
30377.615119725466,73218.66395127356
30377.615119725466,73218.66395127356
30377.615119725466,73218.66395127356
30377.615119725466,73218.66395127356
30377.615119725466,73218.66395127356
30377.615119725466,73218.66395127356
30377.615119725466,73218.66395127356
28616.40276574716,84516.09713062603
28616.40276574716,84516.09713062603
28616.40276574716,84516.09713062603
28616.40276574716,84516.09713062603
28616.40276574716,84516.09713062603
28616.40276574716,84516.09713062603
28098.946441803128,88356.72331804529
28098.946441803128,88356.72331804529
28098.946441803128,88356.72331804529
28098.946441803128,88356.72331804529
28098.946441803128,88356.72331804529
28098.946441803128,88356.72331804529
28098.946441803128,88356.72331804529
28098.946441803128,88356.72331804529
28098.946441803128,88356.72331804529
23596.87889837846,98514.33423886952
23596.87889837846,98514.33423886952
23596.87889837846,98514.33423886952
23596.87889837846,98514.33423886952
23596.87889837846,98514.33423886952
23596.87889837846,98514.33423886952
23596.87889837846,98514.33423886952
23596.87889837846,98514.33423886952
23596.87889837846,98514.33423886952
23596.87889837846,98514.33423886952
23596.87889837846,98514.33423886952
23596.87889837846,98514.33423886952
23596.87889837846,98514.33423886952
23596.87889837846,98514.33423886952
23596.87889837846,98514.33423886952
23596.87889837846,98514.33423886952
23596.87889837846,98514.33423886952
23596.87889837846,98514.33423886952
23596.87889837846,98514.33423886952
23596.87889837846,98514.33423886952
23596.87889837846,98514.33423886952
23596.87889837846,98514.33423886952
23596.87889837846,98514.33423886952
23596.87889837846,98514.33423886952
