111720.14514438272,73134.94262419576
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
24406.25465045683,78499.46565981962
24406.25465045683,73156.0602139956
24281.147585531697,71442.40260457285
23901.090984331444,69415.3400777194
23901.090984331444,69415.3400777194
23901.090984331444,69415.3400777194
23874.96191023849,69629.96695728433
23731.571651386097,67691.89494491667
23731.571651386097,67691.89494491667
23731.571651386097,67691.89494491667
23731.571651386097,67691.89494491667
23731.571651386097,67691.89494491667
23731.571651386097,67691.89494491667
23731.571651386097,67691.89494491667
23731.571651386097,67691.89494491667
23731.571651386097,67691.89494491667
23731.571651386097,67691.89494491667
23731.571651386097,67691.89494491667
23731.571651386097,67691.89494491667
23731.571651386097,67691.89494491667
23731.571651386097,67691.89494491667
23731.571651386097,67691.89494491667
23731.571651386097,67691.89494491667
23731.571651386097,67691.89494491667
23731.571651386097,67691.89494491667
23731.571651386097,67691.89494491667
23731.571651386097,67691.89494491667
23731.571651386097,67691.89494491667
23731.571651386097,67691.89494491667
23731.571651386097,67691.89494491667
23731.571651386097,67691.89494491667
23731.571651386097,67691.89494491667
23731.571651386097,67691.89494491667
23731.571651386097,67691.89494491667
23731.571651386097,67691.89494491667
23731.571651386097,67691.89494491667
23731.571651386097,67691.89494491667
23731.571651386097,67691.89494491667
23731.571651386097,67691.89494491667
23731.571651386097,67691.89494491667
23731.571651386097,67691.89494491667
23731.571651386097,67691.89494491667
23731.571651386097,67691.89494491667
23731.571651386097,67691.89494491667
23731.571651386097,67691.89494491667
23731.571651386097,67691.89494491667
23731.571651386097,67691.89494491667
23731.571651386097,67691.89494491667
23731.571651386097,67691.89494491667
23731.571651386097,67691.89494491667
23731.571651386097,67691.89494491667
23731.571651386097,67691.89494491667
23731.571651386097,67691.89494491667
23731.571651386097,67691.89494491667
23731.571651386097,67691.89494491667
23731.571651386097,67691.89494491667
23731.571651386097,67691.89494491667
23731.571651386097,67691.89494491667
23731.571651386097,67691.89494491667
23731.571651386097,67691.89494491667
23731.571651386097,67691.89494491667
23731.571651386097,67691.89494491667
23731.571651386097,67691.89494491667
23731.571651386097,67691.89494491667
23731.571651386097,67691.89494491667
23731.571651386097,67691.89494491667
23731.571651386097,67691.89494491667
23731.571651386097,67691.89494491667
23731.571651386097,67691.89494491667
23731.571651386097,67691.89494491667
23731.571651386097,67691.89494491667
